event_id,event_completed_date,dg_id,fin_text,event_round,birdies,bogies,course_par,doubles_or_worse,driving_accuracy,driving_distance,eagles_or_better,gir,great_shots,pars,poor_shots,prox_fw,prox_rgh,score,scrambling,sg_app,sg_arg,sg_ott,sg_putt,sg_t2g,sg_total,start_hole,teetime
2025110,2025-03-02,7105,CUT,1,5.0,2.0,72.0,1.0,,,0.0,,,10.0,,,,71.0,,,,,,,0.731,10.0,3:50pm
2025110,2025-03-02,7105,CUT,2,5.0,4.0,72.0,1.0,,,0.0,,,8.0,,,,73.0,,,,,,,-2.584,1.0,11:00am
2025110,2025-03-02,5942,CUT,1,4.0,4.0,72.0,1.0,,,0.0,,,9.0,,,,74.0,,,,,,,-2.269,1.0,10:30am
2025110,2025-03-02,5942,CUT,2,3.0,1.0,72.0,0.0,,,0.0,,,14.0,,,,70.0,,,,,,,0.416,10.0,3:40pm
2025110,2025-03-02,22911,CUT,1,3.0,2.0,72.0,1.0,,,0.0,,,12.0,,,,74.0,,,,,,,-2.269,10.0,4:10pm
2025110,2025-03-02,22911,CUT,2,4.0,2.0,72.0,0.0,,,0.0,,,12.0,,,,70.0,,,,,,,0.416,1.0,11:20am
2025110,2025-03-02,31353,CUT,1,3.0,5.0,72.0,0.0,,,0.0,,,10.0,,,,74.0,,,,,,,-2.269,10.0,2:20pm
2025110,2025-03-02,31353,CUT,2,4.0,4.0,72.0,0.0,,,1.0,,,9.0,,,,70.0,,,,,,,0.416,1.0,9:30am
2025110,2025-03-02,25213,CUT,1,2.0,1.0,72.0,0.0,,,0.0,,,15.0,,,,71.0,,,,,,,0.731,1.0,9:40am
2025110,2025-03-02,25213,CUT,2,5.0,4.0,72.0,1.0,,,0.0,,,8.0,,,,73.0,,,,,,,-2.584,10.0,2:50pm
2025110,2025-03-02,28157,CUT,1,3.0,2.0,72.0,1.0,,,0.0,,,12.0,,,,74.0,,,,,,,-2.269,1.0,2:20pm
2025110,2025-03-02,28157,CUT,2,5.0,3.0,72.0,0.0,,,0.0,,,10.0,,,,70.0,,,,,,,0.416,10.0,9:30am
2025110,2025-03-02,27815,CUT,1,3.0,4.0,72.0,0.0,,,0.0,,,11.0,,,,73.0,,,,,,,-1.269,10.0,11:00am
2025110,2025-03-02,27815,CUT,2,6.0,5.0,72.0,0.0,,,0.0,,,7.0,,,,71.0,,,,,,,-0.584,1.0,4:10pm
2025110,2025-03-02,22169,CUT,1,4.0,3.0,72.0,0.0,,,0.0,,,11.0,,,,71.0,,,,,,,0.731,10.0,3:30pm
2025110,2025-03-02,22169,CUT,2,3.0,3.0,72.0,1.0,,,0.0,,,11.0,,,,74.0,,,,,,,-3.584,1.0,10:40am
2025110,2025-03-02,25888,CUT,1,5.0,4.0,72.0,0.0,,,0.0,,,9.0,,,,71.0,,,,,,,0.731,10.0,9:20am
2025110,2025-03-02,25888,CUT,2,3.0,5.0,72.0,0.0,,,0.0,,,10.0,,,,74.0,,,,,,,-3.584,1.0,2:30pm
2025110,2025-03-02,25889,CUT,1,3.0,1.0,72.0,1.0,,,0.0,,,13.0,,,,72.0,,,,,,,-0.269,10.0,11:10am
2025110,2025-03-02,25889,CUT,2,4.0,2.0,72.0,1.0,,,0.0,,,11.0,,,,73.0,,,,,,,-2.584,1.0,4:20pm
2025110,2025-03-02,31766,CUT,1,3.0,4.0,72.0,0.0,,,0.0,,,11.0,,,,73.0,,,,,,,-1.269,10.0,10:50am
2025110,2025-03-02,31766,CUT,2,4.0,4.0,72.0,0.0,,,0.0,,,10.0,,,,72.0,,,,,,,-1.584,1.0,4:00pm
2025110,2025-03-02,32449,CUT,1,4.0,5.0,72.0,1.0,,,0.0,,,8.0,,,,75.0,,,,,,,-3.269,1.0,2:30pm
2025110,2025-03-02,32449,CUT,2,5.0,3.0,72.0,0.0,,,0.0,,,10.0,,,,70.0,,,,,,,0.416,10.0,9:40am
2025110,2025-03-02,13725,CUT,1,4.0,5.0,72.0,1.0,,,0.0,,,8.0,,,,75.0,,,,,,,-3.269,1.0,4:20pm
2025110,2025-03-02,13725,CUT,2,4.0,3.0,72.0,0.0,,,0.0,,,11.0,,,,71.0,,,,,,,-0.584,10.0,11:30am
2025110,2025-03-02,12819,CUT,1,3.0,3.0,72.0,0.0,,,0.0,,,12.0,,,,72.0,,,,,,,-0.269,10.0,10:20am
2025110,2025-03-02,12819,CUT,2,2.0,4.0,72.0,0.0,,,0.0,,,12.0,,,,74.0,,,,,,,-3.584,1.0,3:30pm
2025110,2025-03-02,33256,CUT,1,2.0,3.0,72.0,0.0,,,0.0,,,13.0,,,,73.0,,,,,,,-1.269,10.0,2:30pm
2025110,2025-03-02,33256,CUT,2,2.0,3.0,72.0,0.0,,,0.0,,,13.0,,,,73.0,,,,,,,-2.584,1.0,9:40am
2025110,2025-03-02,6155,CUT,1,3.0,4.0,72.0,0.0,,,0.0,,,11.0,,,,73.0,,,,,,,-1.269,1.0,10:30am
2025110,2025-03-02,6155,CUT,2,2.0,5.0,72.0,0.0,,,1.0,,,10.0,,,,73.0,,,,,,,-2.584,10.0,3:40pm
2025110,2025-03-02,9396,CUT,1,2.0,4.0,72.0,0.0,,,0.0,,,12.0,,,,74.0,,,,,,,-2.269,10.0,3:30pm
2025110,2025-03-02,9396,CUT,2,3.0,3.0,72.0,0.0,,,0.0,,,12.0,,,,72.0,,,,,,,-1.584,1.0,10:40am
2025110,2025-03-02,24101,CUT,1,4.0,2.0,72.0,1.0,,,1.0,,,10.0,,,,71.0,,,,,,,0.731,1.0,10:20am
2025110,2025-03-02,24101,CUT,2,3.0,4.0,72.0,1.0,,,0.0,,,10.0,,,,75.0,,,,,,,-4.584,10.0,3:30pm
2025110,2025-03-02,27960,CUT,1,2.0,3.0,72.0,0.0,,,0.0,,,13.0,,,,73.0,,,,,,,-1.269,1.0,3:30pm
2025110,2025-03-02,27960,CUT,2,6.0,3.0,72.0,2.0,,,0.0,,,7.0,,,,73.0,,,,,,,-2.584,10.0,10:40am
2025110,2025-03-02,17409,CUT,1,4.0,3.0,72.0,1.0,,,0.0,,,10.0,,,,73.0,,,,,,,-1.269,10.0,3:20pm
2025110,2025-03-02,17409,CUT,2,2.0,4.0,72.0,1.0,,,1.0,,,10.0,,,,74.0,,,,,,,-3.584,1.0,10:30am
2025110,2025-03-02,11530,CUT,1,2.0,4.0,72.0,1.0,,,1.0,,,10.0,,,,74.0,,,,,,,-2.269,10.0,3:50pm
2025110,2025-03-02,11530,CUT,2,3.0,4.0,72.0,0.0,,,0.0,,,11.0,,,,73.0,,,,,,,-2.584,1.0,11:00am
2025110,2025-03-02,27306,CUT,1,1.0,3.0,72.0,0.0,,,0.0,,,14.0,,,,74.0,,,,,,,-2.269,10.0,2:30pm
2025110,2025-03-02,27306,CUT,2,2.0,3.0,72.0,0.0,,,0.0,,,13.0,,,,73.0,,,,,,,-2.584,1.0,9:40am
2025110,2025-03-02,15995,CUT,1,3.0,5.0,72.0,0.0,,,0.0,,,10.0,,,,74.0,,,,,,,-2.269,10.0,3:40pm
2025110,2025-03-02,15995,CUT,2,4.0,0.0,72.0,2.0,,,0.0,,,12.0,,,,73.0,,,,,,,-2.584,1.0,10:50am
2025110,2025-03-02,21407,CUT,1,3.0,4.0,72.0,2.0,,,1.0,,,8.0,,,,75.0,,,,,,,-3.269,1.0,11:20am
2025110,2025-03-02,21407,CUT,2,4.0,0.0,72.0,2.0,,,0.0,,,12.0,,,,72.0,,,,,,,-1.584,10.0,4:30pm
2025110,2025-03-02,28376,CUT,1,2.0,6.0,72.0,1.0,,,0.0,,,9.0,,,,78.0,,,,,,,-6.269,1.0,10:10am
2025110,2025-03-02,28376,CUT,2,6.0,4.0,72.0,0.0,,,0.0,,,8.0,,,,70.0,,,,,,,0.416,10.0,3:20pm
2025110,2025-03-02,29971,CUT,1,3.0,1.0,72.0,1.0,,,0.0,,,13.0,,,,72.0,,,,,,,-0.269,1.0,3:30pm
2025110,2025-03-02,29971,CUT,2,3.0,2.0,72.0,2.0,,,0.0,,,11.0,,,,76.0,,,,,,,-5.584,10.0,10:40am
2025110,2025-03-02,23951,CUT,1,3.0,3.0,72.0,0.0,,,0.0,,,12.0,,,,72.0,,,,,,,-0.269,1.0,10:00am
2025110,2025-03-02,23951,CUT,2,2.0,3.0,72.0,1.0,,,0.0,,,12.0,,,,76.0,,,,,,,-5.584,10.0,3:10pm
2025110,2025-03-02,11864,CUT,1,4.0,3.0,72.0,1.0,,,0.0,,,10.0,,,,73.0,,,,,,,-1.269,1.0,9:30am
2025110,2025-03-02,11864,CUT,2,2.0,5.0,72.0,0.0,,,0.0,,,11.0,,,,75.0,,,,,,,-4.584,10.0,2:40pm
2025110,2025-03-02,23148,CUT,1,0.0,2.0,72.0,0.0,,,0.0,,,16.0,,,,74.0,,,,,,,-2.269,1.0,11:00am
2025110,2025-03-02,23148,CUT,2,3.0,5.0,72.0,0.0,,,0.0,,,10.0,,,,74.0,,,,,,,-3.584,10.0,4:10pm
2025110,2025-03-02,22008,CUT,1,3.0,3.0,72.0,0.0,,,0.0,,,12.0,,,,72.0,,,,,,,-0.269,1.0,9:50am
2025110,2025-03-02,22008,CUT,2,3.0,2.0,72.0,2.0,,,0.0,,,11.0,,,,76.0,,,,,,,-5.584,10.0,3:00pm
2025110,2025-03-02,26950,CUT,1,3.0,4.0,72.0,0.0,,,0.0,,,11.0,,,,73.0,,,,,,,-1.269,10.0,4:00pm
2025110,2025-03-02,26950,CUT,2,6.0,2.0,72.0,3.0,,,0.0,,,7.0,,,,75.0,,,,,,,-4.584,1.0,11:10am
2025110,2025-03-02,11980,CUT,1,2.0,5.0,72.0,1.0,,,0.0,,,10.0,,,,77.0,,,,,,,-5.269,10.0,9:30am
2025110,2025-03-02,11980,CUT,2,5.0,5.0,72.0,0.0,,,0.0,,,8.0,,,,72.0,,,,,,,-1.584,1.0,2:40pm
2025110,2025-03-02,33140,CUT,1,6.0,6.0,72.0,2.0,,,0.0,,,4.0,,,,77.0,,,,,,,-5.269,10.0,4:10pm
2025110,2025-03-02,33140,CUT,2,3.0,3.0,72.0,0.0,,,0.0,,,12.0,,,,72.0,,,,,,,-1.584,1.0,11:20am
2025110,2025-03-02,32475,CUT,1,2.0,3.0,72.0,1.0,,,0.0,,,12.0,,,,75.0,,,,,,,-3.269,1.0,11:20am
2025110,2025-03-02,32475,CUT,2,4.0,6.0,72.0,0.0,,,0.0,,,8.0,,,,74.0,,,,,,,-3.584,10.0,4:30pm
2025110,2025-03-02,17197,CUT,1,3.0,4.0,72.0,0.0,,,0.0,,,11.0,,,,73.0,,,,,,,-1.269,1.0,10:20am
2025110,2025-03-02,17197,CUT,2,3.0,5.0,72.0,1.0,,,0.0,,,9.0,,,,76.0,,,,,,,-5.584,10.0,3:30pm
2025110,2025-03-02,19426,CUT,1,2.0,3.0,72.0,1.0,,,0.0,,,12.0,,,,75.0,,,,,,,-3.269,10.0,4:20pm
2025110,2025-03-02,19426,CUT,2,3.0,4.0,72.0,1.0,,,0.0,,,10.0,,,,75.0,,,,,,,-4.584,1.0,11:30am
2025110,2025-03-02,24593,CUT,1,5.0,3.0,72.0,2.0,,,0.0,,,8.0,,,,74.0,,,,,,,-2.269,1.0,11:10am
2025110,2025-03-02,24593,CUT,2,2.0,4.0,72.0,1.0,,,0.0,,,11.0,,,,76.0,,,,,,,-5.584,10.0,4:20pm
2025110,2025-03-02,26478,CUT,1,2.0,4.0,72.0,2.0,,,0.0,,,10.0,,,,79.0,,,,,,,-7.269,10.0,4:10pm
2025110,2025-03-02,26478,CUT,2,2.0,1.0,72.0,0.0,,,0.0,,,15.0,,,,71.0,,,,,,,-0.584,1.0,11:20am
2025110,2025-03-02,28810,CUT,1,1.0,1.0,72.0,1.0,,,0.0,,,15.0,,,,74.0,,,,,,,-2.269,1.0,9:40am
2025110,2025-03-02,28810,CUT,2,4.0,4.0,72.0,2.0,,,0.0,,,8.0,,,,76.0,,,,,,,-5.584,10.0,2:50pm
2025110,2025-03-02,31073,CUT,1,0.0,6.0,72.0,1.0,,,0.0,,,11.0,,,,80.0,,,,,,,-8.269,10.0,4:20pm
2025110,2025-03-02,31073,CUT,2,5.0,4.0,72.0,0.0,,,0.0,,,9.0,,,,71.0,,,,,,,-0.584,1.0,11:30am
2025110,2025-03-02,31351,CUT,1,4.0,4.0,72.0,0.0,,,0.0,,,10.0,,,,72.0,,,,,,,-0.269,1.0,9:30am
2025110,2025-03-02,31351,CUT,2,3.0,2.0,72.0,3.0,,,0.0,,,10.0,,,,79.0,,,,,,,-8.584,10.0,2:40pm
2025110,2025-03-02,20084,CUT,1,5.0,4.0,72.0,1.0,,,0.0,,,8.0,,,,76.0,,,,,,,-4.269,1.0,9:40am
2025110,2025-03-02,20084,CUT,2,5.0,7.0,72.0,1.0,,,0.0,,,5.0,,,,76.0,,,,,,,-5.584,10.0,2:50pm
2025110,2025-03-02,31520,CUT,1,3.0,1.0,72.0,3.0,,,0.0,,,11.0,,,,77.0,,,,,,,-5.269,10.0,2:40pm
2025110,2025-03-02,31520,CUT,2,2.0,6.0,72.0,1.0,,,1.0,,,8.0,,,,76.0,,,,,,,-5.584,1.0,9:50am
2025110,2025-03-02,19351,CUT,1,1.0,5.0,72.0,2.0,,,0.0,,,10.0,,,,80.0,,,,,,,-8.269,10.0,11:20am
2025110,2025-03-02,19351,CUT,2,3.0,0.0,72.0,1.0,,,0.0,,,14.0,,,,74.0,,,,,,,-3.584,1.0,4:30pm
2025110,2025-03-02,25530,CUT,1,1.0,2.0,72.0,2.0,,,0.0,,,13.0,,,,82.0,,,,,,,-10.269,1.0,11:10am
2025110,2025-03-02,25530,CUT,2,2.0,3.0,72.0,2.0,,,1.0,,,10.0,,,,75.0,,,,,,,-4.584,10.0,4:20pm
2025110,2025-03-02,23143,CUT,1,2.0,8.0,72.0,2.0,,,0.0,,,6.0,,,,83.0,,,,,,,-11.269,10.0,3:00pm
2025110,2025-03-02,23143,CUT,2,3.0,2.0,72.0,1.0,,,0.0,,,12.0,,,,75.0,,,,,,,-4.584,1.0,10:10am
2025110,2025-03-02,21202,CUT,1,2.0,4.0,72.0,3.0,,,0.0,,,9.0,,,,81.0,,,,,,,-9.269,10.0,2:50pm
2025110,2025-03-02,21202,CUT,2,4.0,1.0,72.0,4.0,,,0.0,,,9.0,,,,78.0,,,,,,,-7.584,1.0,10:00am
2025110,2025-03-02,29495,CUT,1,0.0,9.0,72.0,2.0,,,0.0,,,7.0,,,,85.0,,,,,,,-13.269,1.0,10:00am
2025110,2025-03-02,29495,CUT,2,2.0,5.0,72.0,1.0,,,0.0,,,10.0,,,,79.0,,,,,,,-8.584,10.0,3:10pm
2025110,2025-03-02,22040,CUT,1,1.0,7.0,72.0,3.0,,,0.0,,,7.0,,,,84.0,,,,,,,-12.269,1.0,9:20am
2025110,2025-03-02,22040,CUT,2,2.0,4.0,72.0,4.0,,,0.0,,,8.0,,,,83.0,,,,,,,-12.584,10.0,2:30pm
2025110,2025-03-02,21197,WD,1,3.0,3.0,72.0,1.0,,,0.0,,,11.0,,,,74.0,,,,,,,-2.269,1.0,9:20am
2025110,2025-03-02,23152,WD,1,2.0,5.0,72.0,0.0,,,0.0,,,11.0,,,,75.0,,,,,,,-3.269,1.0,9:50am
2025110,2025-03-02,12821,WD,1,2.0,3.0,72.0,2.0,,,0.0,,,11.0,,,,77.0,,,,,,,-5.269,10.0,3:20pm
2025110,2025-03-02,14792,WD,1,4.0,3.0,72.0,3.0,,,0.0,,,8.0,,,,77.0,,,,,,,-5.269,10.0,10:10am
2025110,2025-03-02,7678,WD,1,1.0,3.0,72.0,2.0,,,0.0,,,12.0,,,,78.0,,,,,,,-6.269,1.0,10:10am
2025110,2025-03-02,17138,WD,1,2.0,3.0,72.0,1.0,,,0.0,,,12.0,,,,78.0,,,,,,,-6.269,1.0,10:40am
2025110,2025-03-02,24635,WD,1,1.0,2.0,72.0,4.0,,,0.0,,,11.0,,,,82.0,,,,,,,-10.269,10.0,9:50am
2025111,2025-03-09,25131,1,1,3.0,2.0,70.0,1.0,,,1.0,,,11.0,,,,69.0,,,,,,,0.891,10.0,12:40pm
2025111,2025-03-09,25131,1,2,5.0,1.0,70.0,0.0,,,0.0,,,12.0,,,,66.0,,,,,,,3.908,1.0,7:40am
2025111,2025-03-09,25131,1,3,3.0,0.0,70.0,1.0,,,0.0,,,14.0,,,,69.0,,,,,,,2.218,1.0,10:59am
2025111,2025-03-09,25131,1,4,10.0,2.0,70.0,0.0,,,0.0,,,6.0,,,,62.0,,,,,,,7.628,1.0,10:35am
2025111,2025-03-09,7677,T2,1,7.0,3.0,70.0,0.0,,,0.0,,,8.0,,,,66.0,,,,,,,3.891,1.0,1:00pm
2025111,2025-03-09,7677,T2,2,7.0,0.0,70.0,0.0,,,0.0,,,11.0,,,,63.0,,,,,,,6.908,10.0,8:00am
2025111,2025-03-09,7677,T2,3,6.0,1.0,70.0,1.0,,,0.0,,,10.0,,,,67.0,,,,,,,4.218,1.0,12:10pm
2025111,2025-03-09,7677,T2,4,5.0,3.0,70.0,1.0,,,0.0,,,9.0,,,,70.0,,,,,,,-0.372,1.0,11:30am
2025111,2025-03-09,16896,T2,1,5.0,0.0,70.0,0.0,,,0.0,,,13.0,,,,65.0,,,,,,,4.891,10.0,8:00am
2025111,2025-03-09,16896,T2,2,6.0,3.0,70.0,0.0,,,0.0,,,9.0,,,,67.0,,,,,,,2.908,1.0,1:00pm
2025111,2025-03-09,16896,T2,3,3.0,3.0,70.0,0.0,,,1.0,,,11.0,,,,68.0,,,,,,,3.218,1.0,11:48am
2025111,2025-03-09,16896,T2,4,6.0,2.0,70.0,0.0,,,0.0,,,10.0,,,,66.0,,,,,,,3.628,1.0,11:30am
2025111,2025-03-09,11955,4,1,7.0,0.0,70.0,1.0,,,0.0,,,10.0,,,,65.0,,,,,,,4.891,10.0,7:30am
2025111,2025-03-09,11955,4,2,3.0,5.0,70.0,0.0,,,1.0,,,9.0,,,,70.0,,,,,,,-0.092,1.0,12:30pm
2025111,2025-03-09,11955,4,3,4.0,3.0,70.0,0.0,,,0.0,,,11.0,,,,69.0,,,,,,,2.218,1.0,10:37am
2025111,2025-03-09,11955,4,4,4.0,1.0,70.0,0.0,,,2.0,,,11.0,,,,63.0,,,,,,,6.628,1.0,10:35am
2025111,2025-03-09,15193,5,1,5.0,2.0,70.0,0.0,,,0.0,,,11.0,,,,67.0,,,,,,,2.891,1.0,1:10pm
2025111,2025-03-09,15193,5,2,5.0,1.0,70.0,1.0,,,0.0,,,11.0,,,,68.0,,,,,,,1.908,10.0,8:10am
2025111,2025-03-09,15193,5,3,4.0,1.0,70.0,0.0,,,0.0,,,13.0,,,,67.0,,,,,,,4.218,1.0,10:48am
2025111,2025-03-09,15193,5,4,6.0,2.0,70.0,0.0,,,0.0,,,10.0,,,,66.0,,,,,,,3.628,1.0,11:08am
2025111,2025-03-09,19538,6,1,5.0,1.0,70.0,0.0,,,0.0,,,12.0,,,,66.0,,,,,,,3.891,10.0,1:30pm
2025111,2025-03-09,19538,6,2,4.0,1.0,70.0,1.0,,,0.0,,,12.0,,,,69.0,,,,,,,0.908,1.0,8:30am
2025111,2025-03-09,19538,6,3,4.0,1.0,70.0,0.0,,,0.0,,,13.0,,,,67.0,,,,,,,4.218,1.0,10:48am
2025111,2025-03-09,19538,6,4,5.0,2.0,70.0,0.0,,,0.0,,,11.0,,,,67.0,,,,,,,2.628,1.0,11:08am
2025111,2025-03-09,24497,T7,1,6.0,4.0,70.0,0.0,,,0.0,,,8.0,,,,68.0,,,,,,,1.891,1.0,12:50pm
2025111,2025-03-09,24497,T7,2,4.0,2.0,70.0,0.0,,,0.0,,,12.0,,,,68.0,,,,,,,1.908,10.0,7:50am
2025111,2025-03-09,24497,T7,3,3.0,2.0,70.0,0.0,,,0.0,,,13.0,,,,69.0,,,,,,,2.218,1.0,10:15am
2025111,2025-03-09,24497,T7,4,5.0,0.0,70.0,0.0,,,0.0,,,13.0,,,,65.0,,,,,,,4.628,1.0,10:19am
2025111,2025-03-09,25611,T7,1,5.0,0.0,70.0,0.0,,,0.0,,,13.0,,,,65.0,,,,,,,4.891,1.0,6:40am
2025111,2025-03-09,25611,T7,2,2.0,4.0,70.0,0.0,,,0.0,,,12.0,,,,72.0,,,,,,,-2.092,10.0,11:40am
2025111,2025-03-09,25611,T7,3,3.0,0.0,70.0,0.0,,,1.0,,,14.0,,,,65.0,,,,,,,6.218,1.0,9:26am
2025111,2025-03-09,25611,T7,4,3.0,3.0,70.0,0.0,,,1.0,,,11.0,,,,68.0,,,,,,,1.628,1.0,11:19am
2025111,2025-03-09,22089,T9,1,6.0,2.0,70.0,0.0,,,0.0,,,10.0,,,,66.0,,,,,,,3.891,1.0,12:20pm
2025111,2025-03-09,22089,T9,2,6.0,1.0,70.0,0.0,,,0.0,,,11.0,,,,65.0,,,,,,,4.908,10.0,7:20am
2025111,2025-03-09,22089,T9,3,4.0,3.0,70.0,1.0,,,0.0,,,10.0,,,,72.0,,,,,,,-0.782,1.0,12:10pm
2025111,2025-03-09,22089,T9,4,5.0,3.0,70.0,0.0,,,0.0,,,10.0,,,,68.0,,,,,,,1.628,1.0,10:46am
2025111,2025-03-09,28615,T9,1,5.0,4.0,70.0,0.0,,,0.0,,,9.0,,,,69.0,,,,,,,0.891,10.0,8:20am
2025111,2025-03-09,28615,T9,2,5.0,3.0,70.0,1.0,,,0.0,,,9.0,,,,70.0,,,,,,,-0.092,1.0,1:20pm
2025111,2025-03-09,28615,T9,3,6.0,3.0,70.0,0.0,,,0.0,,,9.0,,,,67.0,,,,,,,4.218,1.0,7:20am
2025111,2025-03-09,28615,T9,4,6.0,1.0,70.0,0.0,,,0.0,,,11.0,,,,65.0,,,,,,,4.628,1.0,9:57am
2025111,2025-03-09,6950,T9,1,2.0,2.0,70.0,0.0,,,0.0,,,14.0,,,,70.0,,,,,,,-0.109,1.0,1:20pm
2025111,2025-03-09,6950,T9,2,6.0,2.0,70.0,0.0,,,0.0,,,10.0,,,,66.0,,,,,,,3.908,10.0,8:20am
2025111,2025-03-09,6950,T9,3,4.0,1.0,70.0,0.0,,,0.0,,,13.0,,,,67.0,,,,,,,4.218,1.0,10:04am
2025111,2025-03-09,6950,T9,4,4.0,2.0,70.0,0.0,,,0.0,,,12.0,,,,68.0,,,,,,,1.628,1.0,10:57am
2025111,2025-03-09,26991,T9,1,5.0,1.0,70.0,0.0,,,1.0,,,11.0,,,,64.0,,,,,,,5.891,10.0,8:10am
2025111,2025-03-09,26991,T9,2,5.0,3.0,70.0,1.0,,,0.0,,,9.0,,,,70.0,,,,,,,-0.092,1.0,1:10pm
2025111,2025-03-09,26991,T9,3,2.0,2.0,70.0,1.0,,,0.0,,,13.0,,,,72.0,,,,,,,-0.782,1.0,11:15am
2025111,2025-03-09,26991,T9,4,7.0,2.0,70.0,0.0,,,0.0,,,9.0,,,,65.0,,,,,,,4.628,1.0,9:35am
2025111,2025-03-09,22608,T9,1,5.0,3.0,70.0,0.0,,,0.0,,,10.0,,,,68.0,,,,,,,1.891,1.0,12:40pm
2025111,2025-03-09,22608,T9,2,7.0,2.0,70.0,1.0,,,0.0,,,8.0,,,,67.0,,,,,,,2.908,10.0,7:40am
2025111,2025-03-09,22608,T9,3,3.0,2.0,70.0,1.0,,,0.0,,,12.0,,,,71.0,,,,,,,0.218,1.0,10:48am
2025111,2025-03-09,22608,T9,4,7.0,2.0,70.0,0.0,,,0.0,,,9.0,,,,65.0,,,,,,,4.628,1.0,9:35am
2025111,2025-03-09,22231,T14,1,5.0,1.0,70.0,0.0,,,1.0,,,11.0,,,,64.0,,,,,,,5.891,10.0,7:00am
2025111,2025-03-09,22231,T14,2,3.0,1.0,70.0,0.0,,,0.0,,,14.0,,,,68.0,,,,,,,1.908,1.0,12:00pm
2025111,2025-03-09,22231,T14,3,2.0,1.0,70.0,0.0,,,0.0,,,15.0,,,,69.0,,,,,,,2.218,1.0,11:48am
2025111,2025-03-09,22231,T14,4,1.0,0.0,70.0,1.0,,,0.0,,,16.0,,,,71.0,,,,,,,-1.372,1.0,11:19am
2025111,2025-03-09,26193,T14,1,7.0,0.0,70.0,0.0,,,0.0,,,11.0,,,,63.0,,,,,,,6.891,1.0,7:00am
2025111,2025-03-09,26193,T14,2,3.0,2.0,70.0,0.0,,,0.0,,,13.0,,,,69.0,,,,,,,0.908,10.0,12:00pm
2025111,2025-03-09,26193,T14,3,2.0,2.0,70.0,1.0,,,0.0,,,13.0,,,,73.0,,,,,,,-1.782,1.0,11:48am
2025111,2025-03-09,26193,T14,4,3.0,0.0,70.0,0.0,,,0.0,,,15.0,,,,67.0,,,,,,,2.628,1.0,10:08am
2025111,2025-03-09,20766,T14,1,6.0,4.0,70.0,0.0,,,0.0,,,8.0,,,,68.0,,,,,,,1.891,10.0,8:20am
2025111,2025-03-09,20766,T14,2,6.0,1.0,70.0,0.0,,,0.0,,,11.0,,,,65.0,,,,,,,4.908,1.0,1:20pm
2025111,2025-03-09,20766,T14,3,4.0,3.0,70.0,0.0,,,0.0,,,11.0,,,,69.0,,,,,,,2.218,1.0,11:26am
2025111,2025-03-09,20766,T14,4,4.0,2.0,70.0,1.0,,,0.0,,,11.0,,,,70.0,,,,,,,-0.372,1.0,10:57am
2025111,2025-03-09,20519,T14,1,6.0,0.0,70.0,0.0,,,0.0,,,12.0,,,,64.0,,,,,,,5.891,10.0,8:30am
2025111,2025-03-09,20519,T14,2,6.0,4.0,70.0,0.0,,,0.0,,,8.0,,,,68.0,,,,,,,1.908,1.0,1:30pm
2025111,2025-03-09,20519,T14,3,4.0,3.0,70.0,1.0,,,0.0,,,10.0,,,,72.0,,,,,,,-0.782,1.0,11:37am
2025111,2025-03-09,20519,T14,4,4.0,0.0,70.0,1.0,,,0.0,,,13.0,,,,68.0,,,,,,,1.628,1.0,10:35am
2025111,2025-03-09,24093,T14,1,5.0,2.0,70.0,0.0,,,0.0,,,11.0,,,,67.0,,,,,,,2.891,1.0,1:10pm
2025111,2025-03-09,24093,T14,2,2.0,5.0,70.0,0.0,,,1.0,,,10.0,,,,71.0,,,,,,,-1.092,10.0,8:10am
2025111,2025-03-09,24093,T14,3,4.0,0.0,70.0,0.0,,,1.0,,,13.0,,,,64.0,,,,,,,7.218,1.0,8:42am
2025111,2025-03-09,24093,T14,4,3.0,3.0,70.0,0.0,,,0.0,,,12.0,,,,70.0,,,,,,,-0.372,1.0,11:19am
2025111,2025-03-09,22465,T19,1,8.0,2.0,70.0,0.0,,,0.0,,,8.0,,,,64.0,,,,,,,5.891,10.0,7:50am
2025111,2025-03-09,22465,T19,2,4.0,1.0,70.0,1.0,,,0.0,,,12.0,,,,69.0,,,,,,,0.908,1.0,12:50pm
2025111,2025-03-09,22465,T19,3,3.0,3.0,70.0,2.0,,,0.0,,,10.0,,,,74.0,,,,,,,-2.782,1.0,11:37am
2025111,2025-03-09,22465,T19,4,3.0,1.0,70.0,0.0,,,1.0,,,13.0,,,,66.0,,,,,,,3.628,1.0,9:13am
2025111,2025-03-09,11852,T19,1,6.0,2.0,70.0,0.0,,,0.0,,,10.0,,,,66.0,,,,,,,3.891,1.0,8:10am
2025111,2025-03-09,11852,T19,2,3.0,1.0,70.0,0.0,,,0.0,,,14.0,,,,68.0,,,,,,,1.908,10.0,1:10pm
2025111,2025-03-09,11852,T19,3,4.0,2.0,70.0,0.0,,,0.0,,,12.0,,,,68.0,,,,,,,3.218,1.0,10:59am
2025111,2025-03-09,11852,T19,4,4.0,2.0,70.0,1.0,,,0.0,,,11.0,,,,71.0,,,,,,,-1.372,1.0,11:08am
2025111,2025-03-09,24344,T19,1,6.0,0.0,70.0,0.0,,,0.0,,,12.0,,,,64.0,,,,,,,5.891,10.0,7:20am
